push, 11100, 4
push, 4800, 5
peek, 2400, 5
pop, 17000, 4
push, 10800, 5
push, 11000, 6
push, 4700, 7
pop, 17000, 6
push, 9300, 7
push, 15400, 8
pop, 18400, 7
pop, 14800, 6
pop, 17400, 5
push, 4800, 6
pop, 11800, 5
peek, 2600, 5
push, 16200, 6
push, 10800, 7
push, 4900, 8
peek, 3100, 8
pop, 18600, 7
pop, 14200, 6
peek, 2500, 6
pop, 17900, 5
peek, 2400, 5
pop, 15700, 4
push, 11100, 5
pop, 14100, 4
pop, 12200, 3
push, 10800, 4
push, 11900, 5
peek, 2400, 5
pop, 14400, 4
push, 5000, 5
peek, 2600, 5
push, 8900, 6
pop, 11000, 5
pop, 16600, 4
pop, 10800, 3
push, 11000, 4
push, 11000, 5
push, 9000, 6
peek, 2400, 6
pop, 17200, 5
peek, 2400, 5
push, 10600, 6
pop, 10500, 5
peek, 2500, 5
pop, 16300, 4
pop, 10700, 3
peek, 2200, 3
pop, 9500, 2
pop, 4400, 1
pop, 4700, 0
push, 2200, 1
pop, 4800, 0
push, 2200, 1
peek, 2300, 1
peek, 8200, 1
push, 4700, 2
pop, 4700, 1
pop, 4500, 0
push, 2600, 1
peek, 2300, 1
push, 6600, 2
push, 4500, 3
pop, 7800, 2
peek, 2200, 2
push, 6300, 3
peek, 2200, 3
pop, 8200, 2
push, 4300, 3
pop, 7800, 2
peek, 2400, 2
peek, 6100, 2
peek, 7400, 2
push, 6400, 3
pop, 10900, 2
pop, 9600, 1
pop, 8900, 0
push, 6200, 1
push, 10400, 2
peek, 6100, 2
peek, 5600, 2
pop, 7900, 1
push, 8300, 2
peek, 7100, 2
peek, 6300, 2
pop, 7100, 1
pop, 7400, 0
push, 3400, 1
pop, 7100, 0
push, 3200, 1
peek, 4500, 1
peek, 3400, 1
pop, 7200, 0
push, 5100, 1
peek, 3700, 1
push, 8200, 2
pop, 6600, 1
push, 6500, 2
pop, 8000, 1
push, 8200, 2
push, 7800, 3
push, 10800, 4
peek, 3700, 4
peek, 3900, 4
pop, 12600, 3
peek, 2500, 3
push, 5300, 4
push, 13500, 5
pop, 15600, 4
peek, 2600, 4
peek, 2400, 4
push, 9200, 5
peek, 2700, 5
push, 11000, 6
push, 5200, 7
pop, 17200, 6
peek, 2300, 6
peek, 2200, 6
peek, 2400, 6
peek, 2200, 6
push, 4400, 7
peek, 2300, 7
pop, 14100, 6
pop, 10700, 5
peek, 2500, 5
peek, 3400, 5
peek, 2300, 5
push, 10600, 6
peek, 2300, 6
push, 8500, 7
push, 12600, 8
pop, 17300, 7
pop, 21200, 6
peek, 2300, 6
peek, 2300, 6
peek, 2400, 6
pop, 16400, 5
push, 13200, 6
peek, 5000, 6
peek, 3200, 6
push, 10700, 7
peek, 4100, 7
peek, 4400, 7
peek, 6000, 7
pop, 18700, 6
peek, 4800, 6
peek, 3700, 6
push, 6500, 7
peek, 3400, 7
push, 10900, 8
pop, 18700, 7
peek, 3400, 7
pop, 19200, 6
push, 5200, 7
push, 5000, 8
push, 21200, 9
push, 14900, 10
pop, 17600, 9
peek, 2900, 9
push, 23600, 10
push, 16400, 11
pop, 20800, 10
pop, 17800, 9
pop, 20400, 8
push, 13600, 9
push, 9000, 10
peek, 2400, 10
peek, 2500, 10
push, 14900, 11
peek, 2500, 11
pop, 21300, 10
peek, 2900, 10
pop, 17500, 9
pop, 20100, 8
peek, 2600, 8
push, 9600, 9
pop, 20200, 8
push, 15900, 9
